"","alue","vakiluku","temp","area","logtiheys","kunta","hintataso","trendi","trendimuutos","pinta_ala"
"62800","Vimpeli Keskus",2458,628,"8",1.31613268705501,"Vimpeli",861.249116852435,0.0393505116945087,"-0.00803731657329903",118.699582520405
"62810","Savonjoki",123,628,"8",0.310920846198103,"Vimpeli",1133.04104298018,0.0401658463332421,"-0.00653202185709258",60.1151956980102
"62830","Luoma-Aho",328,628,"8",1.27183351023603,"Alajärvi",951.000572157706,0.0405664441420066,"-0.00773656720194954",17.5404339449738
"62840","Lakaniemi-Pokela",55,628,"8",0.272185902873058,"Vimpeli",1032.96004277925,0.0407463960823769,"-0.00646815896373435",29.3884571337723
"62860","Sahi",219,628,"8",1.08990503832243,"Vimpeli",1002.1961800661,0.0406805819150059,"-0.0069320563349597",17.8048810463753
"62870","Vinni",68,628,"8",0.686879474461615,"Vimpeli",957.244138884192,0.0405806885182623,"-0.00763616437131679",13.9839363405583
"62880","Sääksvesi-Vinni",310,628,"8",0.56060696387689,"Vimpeli",956.614806883136,0.0263801346448671,"-0.00705632925011811",85.2618457361785
"62900","Alajärvi Keskus",4774,629,"9",1.12210254244129,"Alajärvi",869.976368149987,0.0274283631767512,"-0.00898534840295022",360.395925386966
"62920","Levijoki",110,629,"9",0.576583873252115,"Alajärvi",873.554030042321,0.0274170557405499,"-0.00891872151203878",29.1614296693899
"62940","Hoisko",582,629,"9",1.30446665671499,"Alajärvi",876.12922156002,0.0274089453050061,"-0.00887093233201606",28.8706344540012
"62950","Paalijärvi",453,629,"9",1.03825669399529,"Alajärvi",904.794273748267,0.027320242215468,"-0.00834826645401181",41.4802636405362
"62990","Möksy",153,629,"9",0.634200569223238,"Alajärvi",856.060158906356,0.0277846411087307,"-0.00959502084593873",35.5214643992559
"63100","Kuortane Keskus",1562,631,"1",1.67299285097502,"Kuortane",906.409617765936,0.0276612904234261,"-0.00868158370008819",33.1656244391991
"63120","Leppälänkylä",370,631,"1",0.610088709174884,"Alajärvi",945.848147077336,0.0275693650965737,"-0.00800085778450779",90.8056799792384
"63130","Mäyry",747,631,"1",0.648388379291763,"Kuortane",1090.49660811532,0.0322337154885865,"-0.00614030592166831",167.854203869151
"63150","Ruona",433,631,"1",0.675859416961208,"Kuortane",884.398966479838,0.0280350507675008,"-0.00903971760340351",91.3331590537907
"63160","Salmi",162,631,"1",0.976307635917117,"Alavus",911.795141793062,0.0279938190489787,"-0.00855032774325829",17.1083205424037
"63210","Niinimaa",121,632,"2",0.307798509655133,"Alavus",916.225233798155,0.0279872682593845,"-0.00847257473857558",59.5644122373833
"63230","Lentilä",312,632,"2",0.829940472038265,"Kuortane",906.128119676992,0.028002245444768,"-0.0086503427997406",46.1545075924528
"63250","Rantala",106,632,"2",1.21905927131289,"Kuortane",868.051159199263,0.0280602674254315,"-0.00933902059489585",6.40098182343233
"63300","Alavus Keskus",4910,633,"3",1.53898178411029,"Alavus",904.313704950554,0.0280049544710601,"-0.00868249692878889",141.938335509188
"63320","Kattelus",77,633,"3",0.478949461554506,"Alavus",901.533436223758,0.0280091161370223,"-0.00873189281128402",25.5588473178256
"63330","Pahajoki",166,633,"3",0.756215586034832,"Alavus",979.217668645126,0.0274945312353138,"-0.00744669768014017",29.0999673697674
"63340","Sapsalampi",212,633,"3",0.800266916131204,"Alavus",928.784856254374,0.0276086575168835,"-0.00829182622276697",33.5790917244124
"63350","Sulkavankylä",244,633,"3",0.699551585901478,"Alavus",887.807305338605,0.0277060470968857,"-0.00901301605461198",48.7346936540659
"63355","Seinäjärvi",144,633,"3",0.309377945561467,"Alavus",872.220131451927,0.0277442775591667,"-0.00929612047567195",70.629242186841
"63360","Kuivaskylä",296,633,"3",0.681334513025032,"Alavus",642.938041824109,0.0232205821909538,"-0.00996436936263287",61.6534236231254
"63370","Taipalus",567,633,"3",0.653349043729352,"Alavus",831.580697187152,0.0265286569402791,"-0.00926071913126857",125.960395374173
"63400","Alavus Asemanseutu",1355,634,"4",1.53583010298245,"Alavus",806.484374920037,0.0266522796210297,"-0.00976754421095368",39.4556490733065
"63410","Rantatöysä",491,634,"4",1.05273493029571,"Alavus",889.678369072547,0.0262562220431857,"-0.00814379756323567",43.4857096540198
"63430","Kätkänjoki",172,634,"4",0.640486013376881,"Alavus",875.218198314644,0.0274994593353468,"-0.00831353868309917",39.3588529858854
"63450","Löyä",69,634,"4",0.478656927880308,"Kuortane",1180.12736255524,0.0312267581922587,"-0.00732296687121716",22.9188152031168
"63500","Lehtimäki Keskus",1012,635,"5",0.827370355407498,"Alajärvi",907.581557140538,0.0282149022776517,"-0.0090193427958262",150.594862780532
"63510","Lehtimäki Kirkonkylä",286,635,"5",0.670196139794154,"Alajärvi",911.816514191802,0.0282079568616535,"-0.00894532041808329",61.1181068427854
"63530","Länsikylä",187,635,"5",0.3798605411229,"Alajärvi",916.0654847464,0.0282010208063671,"-0.00887139780429244",77.9796111844151
"63540","Hernesmaa",225,635,"5",1.31002653714771,"Alajärvi",1026.80708086675,0.0222651828892054,"-0.00878488049466222",11.0193500884016
"63600","Töysä Keskus",1346,636,"6",1.28372963668692,"Alavus",897.22836041434,0.0274737228436559,"-0.00921152801046906",70.0350468004627
"63610","Tuuri",1136,636,"6",1.09372298388907,"Alavus",875.028926558603,0.0275306042709357,"-0.00961220854011743",91.5493673543927
"63640","Ritola",350,636,"6",0.619077037446642,"Alavus",786.751021522119,0.0249694843586846,"-0.00941147230031631",84.1377718745381
"63660","Ähtärinranta,",192,636,"6",0.661278813300512,"Ähtäri",852.341105699683,0.0276181992983998,"-0.00944224199877704",41.8815181024188
"63680","Hakojärvi",336,636,"6",0.703423711544242,"Alavus",862.710089498292,0.027588086435302,"-0.00924502407211162",66.5143828478934
"63700","Ähtäri Keskus,",4564,637,"7",1.20450297717968,"Ähtäri",876.062089390503,0.0275498392196358,"-0.00899453189706065",284.998555336507
"63770","Peränne",214,637,"7",0.620879246513827,"Ähtäri",860.624677513872,0.0277731633871191,"-0.00951002596128174",51.231199794964
"63780","Alastaipale",175,637,"7",0.39177151013114,"Ähtäri",896.985040367651,0.0276838497074869,"-0.00884863982948093",71.0013389160317
"63800","Soini Keskus",1850,638,"8",0.615019751124716,"Soini",866.166449197229,0.0277593098534516,"-0.00940743770064965",448.902451650615
"63830","Keisala",81,638,"8",0.442282574409187,"Soini",817.988025398917,0.0278828304634018,"-0.0103221331733828",29.2551577640574
"63880","Kukonkylä",199,638,"8",0.55525133176589,"Soini",789.806269282959,0.039915884394579,"-0.00949890271593605",55.411734496234
"63890","Hautakylä",133,638,"8",0.698736207717829,"Soini",816.664276564864,0.0459688699830395,"-0.0101159706953244",26.614323608884
"63900","Myllymäki-Vehunkylä",580,639,"9",0.356383566732056,"Ähtäri",999.845422517821,0.0479135059960087,"-0.00874515597669044",255.296244857636
"63910","Inhan Tehtaat",247,639,"9",0.734447294838824,"Ähtäri",863.09213948249,0.0470898092908393,"-0.00981089031061955",45.5249689669213
"63920","Inha",374,639,"9",0.415025407571619,"Ähtäri",858.523605230035,0.0471241215936843,"-0.00988722112101349",143.828911802236
"63950","Vehunkylä",51,639,"9",-0.107835843785876,"Soini",1054.68188566026,0.046364692989686,"-0.00808705844914443",65.3741446868863
"64100","Kristiinankaupunki Keskus",3054,641,"1",1.49409684050582,"Kristiinankaupunki",872.633097820369,0.0470187331919679,"-0.00965277512228628",97.897633179013
"64140","Tiukka",541,641,"1",0.810229966840821,"Kristiinankaupunki",827.610787903054,0.0473612061435311,"-0.010414637071596",83.7466219780901
"64200","Närpiö Keskus",2817,642,"2",1.45931444516061,"Närpiö",742.366852395244,0.050740330549139,"-0.00995177092656986",97.8300784586494
"64210","Kalax",449,642,"2",0.95727858609387,"Närpiö",870.055515899155,0.0462612128852747,"-0.00953124333360372",49.5413406447943
"64220","Yttermark",988,642,"2",0.911145013802456,"Närpiö",836.544082698879,0.046546011132383,"-0.010111851193374",121.230509609802
"64230","Närpiön Asemanseutu",894,642,"2",1.82262253433081,"Närpiö",839.77409163311,0.0459713666858448,"-0.0100298943078422",13.449773926506
"64240","Böle",249,642,"2",1.0528418119223,"Närpiö",847.833290235648,0.046448814620002,"-0.00991370018786867",22.0474078035312
"64250","Pjelax",354,642,"2",0.592380130287306,"Närpiö",808.420350515014,0.0470305951087056,"-0.0106604049227318",90.4946973117007
"64260","Kaskinen",1444,642,"2",1.25912012961064,"Kaskinen",805.012014618617,0.0470605280814322,"-0.0107220599100799",79.5146338831467
"64300","Lapväärtti",1807,643,"3",1.1447529445621,"Kristiinankaupunki",815.612778176475,0.0469678411629739,"-0.0105311463367077",129.480750497317
"64320","Dagsmark",497,643,"3",0.792489815694861,"Karijoki",823.196829794626,0.0469022668937998,"-0.0103960785379553",80.1431804125992
"64350","Karijoki Keskus",1218,643,"3",0.842510550667496,"Karijoki",779.050141742665,0.047292780513566,"-0.0112004460996373",175.039771464257
"64370","Myrkky",342,643,"3",0.912710877144346,"Karijoki",801.819251254441,0.0470886830216323,"-0.0107800525624531",41.8133755314763
"64440","Metsälä-Kallträsk",240,644,"4",0.447965483714468,"Kristiinankaupunki",830.165911936478,0.0468425403218541,"-0.0102730556403869",85.5550713855182
"64450","Kallträsk",60,644,"4",0.41030248797658,"Kristiinankaupunki",836.943616503394,0.0467849328954774,"-0.0101543976916138",23.3264560632139
"64460","Härkmeri",361,644,"4",0.526925285409372,"Kristiinankaupunki",838.570902295702,0.0467711711553118,"-0.010126051695927",107.29560093943
"64480","Skaftung",277,644,"4",0.609433743322277,"Kristiinankaupunki",794.774317877125,0.0484367117034252,"-0.00942911417980895",68.0841509219822
"64490","Siipyy",193,644,"4",0.118072162526558,"Kristiinankaupunki",844.266842688978,0.0465687209788039,"-0.00979737116745865",147.056811892228
"64510","Nämpnäs",396,645,"5",0.374876691733573,"Närpiö",822.434851162571,0.0467601538187753,"-0.0101820341551863",167.039235704141
"64530","Norrnäs",272,645,"5",0.684584368860791,"Teuva",866.586967664557,0.0463780588288207,"-0.00941425679549394",56.2321301090098
"64550","Rangsby",272,645,"5",0.757068591323978,"Närpiö",831.799243859805,0.0466774275544821,"-0.010015804933537",47.5883133644486
"64610","Övermark",1186,646,"6",0.774384224018999,"Närpiö",809.404435173136,0.0470219760743852,"-0.0106426517093497",199.388664742071
"64700","Teuva Keskus",3577,647,"7",1.18139286386399,"Teuva",808.663860920294,0.0470284613639344,"-0.0106560099029629",235.573305718521
"64720","Perälä",675,647,"7",0.953846853138879,"Teuva",834.036337738588,0.0468095861043003,"-0.0102051775888178",75.0683585561499
"64740","Horo",287,647,"7",0.718494202543345,"Teuva",812.070404709685,0.0469986789166767,"-0.010594664963199",54.8766629673676
"64760","Peltola",393,647,"7",1.18825199686167,"Teuva",795.140413748163,0.0471479437578091,"-0.0109021159462873",25.4765463301701
"64770","Äystö,",518,647,"7",0.820200083196711,"Teuva",844.136912642581,0.0480178047273374,"-0.0104373485697394",78.366360295944
"64810","Vanhakylä",262,648,"8",0.458810335505066,"Isojoki",801.069027833542,0.0474427067309056,"-0.0110038817859998",91.0942481685466
"64820","Kärjenkoski",199,648,"8",0.450650256154485,"Isojoki",1930.4778177327,0.0531423876251153,"-0.00380648106246923",70.5022245167306
"64830","Villamo",197,648,"8",0.72604882902694,"Isojoki",1343.43318368712,0.0427190906312678,"-0.0090839495463288",37.0183789700223
"64840","Heikkilänjoki",57,648,"8",0.488123854061891,"Isojoki",1435.0179595234,0.0446879904555232,"-0.00807964796834056",18.524692242187
"64850","Möykky",146,648,"8",0.3003122014493,"Isojoki",1666.86866425328,0.0450092988597531,"-0.00663532722179709",73.1207528664845
"64900","Isojoki Keskus",1219,649,"9",0.704099441975473,"Isojoki",1427.40025623604,0.0425739748871085,"-0.00561900815832429",240.937424501155
"64930","Kodesjärvi",222,649,"9",0.289906448129152,"Isojoki",1732.30732410547,0.0384185333062456,"-0.00717358922501582",113.87975557249
"65100","Vaasa Keskus",17119,651,"1",3.42107452922053,"Vaasa",1637.01287751903,0.0536904783925925,"-0.00600138924983674",6.49237897583269
"65130","Hietalahti",4,651,"1",1.00173526709412,"Vaasa",1470.41313055195,0.0389041480768855,"-0.006953653228811",0.398404948658431
"65170","Vaskiluoto",350,651,"1",1.57947360791205,"Vaasa",1279.48735199227,0.0480212880741406,"-0.00761426350766971",9.2171029094498
"65200","Palosaari",5633,652,"2",3.31350302029934,"Vaasa",1060.81170540989,0.0453186109039661,"-0.00877423841091772",2.73676010891684
"65230","Vetokannas",5859,652,"2",3.10728081262378,"Vaasa",1297.54392267099,0.0415886904216365,"-0.0094574157352096",4.57659714551857
"65280","Gerby",6755,652,"2",1.89638859179661,"Vaasa",1353.37576623847,0.0433733200721979,"-0.00887081979976145",85.7505198483795
"65300","Asevelikylä",4220,653,"3",2.9265796928079,"Vaasa",1539.46201662206,0.04622520376618,"-0.00816827421535626",4.99726934830443
"65320","Huutoniemi",6286,653,"3",3.02956270628824,"Vaasa",1337.45862380793,0.0430206992233828,"-0.00905119071640212",5.87234645971957
"65350","Suvilahti",3844,653,"3",2.68012256724473,"Vaasa",1205.86253370168,0.0399335715763112,"-0.010630303367739",8.02898805408532
"65370","Ristinummi",4608,653,"3",2.80864583934178,"Vaasa",1384.04449779837,0.0440411983153272,"-0.0085291899406014",7.15923521133089
"65380","Vanha Vaasa",3479,653,"3",1.95699578990285,"Vaasa",1500.22083263346,0.0445796769075996,"-0.0082268567087818",38.4112675475237
"65410","Sundom",2421,654,"4",1.28240569284829,"Vaasa",1491.05827863463,0.0568873310718051,"-0.00510892547380756",126.354029565474
"65450","Sulva",1934,654,"4",1.41071094167086,"Mustasaari",1606.95979359236,0.0484228636542818,"-0.00706041125155301",75.1182614652481
"65460","Tölby-Rimal",313,654,"4",1.17651676773717,"Mustasaari",1306.35551448741,0.0429254621551241,"-0.00893886061468317",20.8462321459733
"65470","Rimal",47,654,"4",0.249479613446098,"Mustasaari",1414.83393134827,0.0447059947996473,"-0.00785408580295368",26.4617306489845
"65480","Vikby",273,654,"4",1.48296362783061,"Mustasaari",1328.28107186394,0.0428309233990972,"-0.0088411878195875",8.97840143268264
"65520","Helsingby",1496,655,"5",1.46695403740618,"Mustasaari",1261.91070205127,0.0413083662180056,"-0.00964271423797076",51.0478618300702
"65610","Mustasaari Keskus",5785,656,"6",2.46644104584128,"Mustasaari",1272.77365890353,0.0415629689423175,"-0.0095086826152096",19.7634298907697
"65630","Karperö",1244,656,"6",1.85795090822587,"Mustasaari",1200.02834847402,0.0398148249353167,"-0.0104289656903877",17.253192667117
"65650","Koskö",271,656,"6",1.0169236768309,"Mustasaari",1259.76314295022,0.0412577729732167,"-0.00966934826051758",26.0642728924598
"65710","Singsby",619,657,"7",1.93782484450026,"Mustasaari",1219.7510288671,0.0402990374406531,"-0.0101740595890219",7.14275583308962
"65730","Jungsund",418,657,"7",1.35648249651811,"Mustasaari",1160.65718400062,0.0388239550920963,"-0.0109505936242241",18.3947455727532
"65760","Iskmo",325,657,"7",0.884432756794503,"Mustasaari",1198.81751288159,0.045933405428344,"-0.00636727089814799",42.4082746814742
"65800","Raippaluoto",829,658,"8",0.963369135169601,"Mustasaari",1024.23577436133,0.0419544051875215,"-0.00697784320520408",90.1956090242721
"65870","Björköby",366,658,"8",0.421379032103323,"Mustasaari",994.033574897527,0.0426575977675202,"-0.0077723545425457",138.708173590378
"65920","Norra Vallgrund-Söderudden",345,659,"9",0.868746956398331,"Mustasaari",1029.59465639604,0.0435337048168631,"-0.00723407855265799",46.6736901413004
"65930","Södra Vallgrund",366,659,"9",0.571503040550137,"Mustasaari",967.443468470163,0.042367713147322,"-0.00790595249526865",98.1698313367633
"65970","Söderudden",227,659,"9",0.114172276652055,"Mustasaari",957.77561284382,0.0423552959987794,"-0.00806504221483461",174.523365995124
"66100","Maalahti",1971,661,"1",1.18495178789368,"Maalahti",975.065819514289,0.0423774159298643,"-0.00778163949793533",128.746323581851
"66140","Övermalax",1594,661,"1",1.1342145389017,"Maalahti",978.937629837519,0.0423823154950804,"-0.00771886578998201",117.023687294855
"66160","Långåminne",332,661,"1",0.704016130526436,"Maalahti",948.941342592355,0.0423438393978135,"-0.00821182530505891",65.6329542731803
"66200","Korsnäs Keskus",827,662,"2",0.917491808339041,"Korsnäs",979.019636984082,0.042382419060965,"-0.00771753889375556",100.003154870762
"66210","Moikipää",589,662,"2",0.632041372631372,"Korsnäs",981.665649850357,0.0423857560328867,"-0.00767478528366531",137.427587342472
"66220","Bergö",484,662,"2",0.541837950432961,"Maalahti",977.661812689085,0.0423807031618745,"-0.00773952316044775",138.997635088096
"66230","Korsbäck",94,662,"2",0.702526491429752,"Korsnäs",966.312055766256,0.0423662664164135,"-0.00792448815293087",18.6466733154118
"66240","Petolahti",1077,662,"2",0.738119006753319,"Maalahti",914.510702432107,0.0406052032684961,"-0.00726647605860624",196.832449235042
"66260","Svarvar",111,662,"2",0.458612352354002,"Maalahti",991.060544526066,0.0414740832817966,"-0.0070639518191915",38.6109623679011
"66270","Pirttikylä-Sorvari",928,662,"2",0.738871353170514,"Närpiö",921.866363963701,0.0414787533963673,"-0.00822053114213837",169.307666110802
"66280","Taklax",392,662,"2",0.763112529482844,"Korsnäs",942.719322857445,0.0414773100509729,"-0.00786307878978375",67.6353181953638
"66290","Harrström",341,662,"2",0.726406335974125,"Korsnäs",910.883850457257,0.0414795267363916,"-0.00841205301342212",64.0247723612769
"66295","Töjby",366,662,"2",0.621531707026376,"Närpiö",929.273615543443,0.0414782369954857,"-0.00809264164971326",87.4881792524051
"66300","Jurva Keskus",2262,663,"3",1.19741641416061,"Kurikka",950.39930077681,0.0414767865091892,"-0.00773342081404656",143.574127723234
"66320","Niemenkylä",351,663,"3",1.23900637030438,"Kurikka",1166.88553332642,0.0467067878048888,"-0.00538368948281494",20.2442059174788
"66330","Hakko",286,663,"3",0.573011808508097,"Kurikka",978.17059686752,0.0425199878622477,"-0.00763253564313762",76.4459046881231
"66340","Sarvijoki",378,663,"3",0.778844057145317,"Kurikka",1039.67619640887,0.0425917459464812,"-0.00668115271892374",62.8995795880818
"66350","Tainus",152,663,"3",0.462727522588968,"Kurikka",1004.68747446315,0.0425518558176473,"-0.00665347024993285",52.3740387690082
"66360","Kesti",419,663,"3",0.646654579718114,"Kurikka",966.764562368189,0.0425061857883451,"-0.00781552627854793",94.5277766719997
"66370","Närvijoki",327,663,"3",0.853505176379636,"Kurikka",1019.94963693838,0.042569204275215,"-0.00698001467092501",45.818680308932
"66400","Laihia Keskus",5950,664,"4",1.87956049490447,"Laihia",917.834330639653,0.0424450682618166,"-0.00862583457663653",78.5156934675805
"66420","Ruto",347,664,"4",0.810081948173842,"Laihia",929.149468208865,0.0412759281914728,"-0.00697820294362971",53.7337965474943
"66430","Vedenoja",184,664,"4",1.35829067648463,"Laihia",1032.62885901263,0.0415261511453247,"-0.00631973424244256",8.06356602859679
"66440","Tervajoki",2035,664,"4",1.46748803130431,"Vaasa",960.593002301439,0.0415142040493291,"-0.00748078239254798",69.3547774147065
"66450","Jakkula",877,664,"4",0.704638534194177,"Laihia",1023.09876464619,0.0402277270110057,"-0.00628324239151267",173.125507368814
"66460","Haapala",355,664,"4",1.18607954416641,"Laihia",974.16703037037,0.0415165223450961,"-0.00725548471245231",23.1285714365368
"66470","Jukaja-Jokisalo",349,664,"4",0.237720250999337,"Laihia",959.319682356735,0.0415139849019867,"-0.00750207966985869",201.885522397244
"66500","Vähäkyrö Keskus",2427,665,"5",1.32315313497778,"Vaasa",948.200460461711,0.0415120587512802,"-0.00768926772923385",115.32318848158
"66510","Merikaarto",1250,665,"5",1.64569656580945,"Vaasa",974.275453263902,0.0415165407322065,"-0.00725369780787273",28.2626868911451
"66520","Veikkaala",573,665,"5",0.977123203359375,"Mustasaari",948.139459175727,0.0415120481220238,"-0.00769030070649544",60.3992323027639
"66530","Koivulahti",1765,665,"5",1.50197890630363,"Mustasaari",995.190690253225,0.0420102411254708,"-0.00735091030474739",55.5604562514264
"66540","Petsmo",541,665,"5",1.10685772601469,"Mustasaari",950.082610003796,0.0419783518540253,"-0.00807973118076009",42.2999193258355
"66550","Västerhankmo",315,665,"5",0.964859463650254,"Mustasaari",939.219968174378,0.0419704463102535,"-0.00826041029558435",34.1547483744334
"66560","Österhankmo",234,665,"5",0.857069833861347,"Mustasaari",917.341561017314,0.0419542424131179,"-0.00863074608470269",32.5196620400649
"66580","Kuni",395,665,"5",1.10788669006157,"Mustasaari",974.957316758004,0.0419961197261696,"-0.0076736511559085",30.8113271702663
"66590","Vassor",160,665,"5",0.856475008331456,"Mustasaari",920.315246684765,0.0419564673825576,"-0.00857989499583592",22.2661419956633
"66600","Vöyri Keskus",2776,666,"6",1.02573761423741,"Vöyri",1031.74480048855,0.0420350402527848,"-0.00678413280014745",261.626570014817
